;account_id;district_id;frequency;account_date;# transactions;# credit in cash transactions;# credit card withdrawal transactions;# collection from another bank withdrawal transactions;# remittance to another bank withdrawal transactions;# withdrawal in cash transactions;# type = withdrawal transactions;# type = withdrawal in cash transactions;# type = credit transactions;avg transaction amount;avg balance
3553;4454;63;monthly issuance;1996-12-21;1.0;1.0;;;;;;;1.0;1100.0;1100.0
3554;595;20;monthly issuance;1996-12-21;1.0;1.0;;;;;;;1.0;200.0;200.0
3555;1391;15;monthly issuance;1996-12-21;1.0;1.0;;;;;;;1.0;600.0;600.0
3556;3438;35;monthly issuance;1996-12-21;1.0;1.0;;;;;;;1.0;1000.0;1000.0
3557;1553;59;monthly issuance;1996-12-21;1.0;1.0;;;;;;;1.0;1000.0;1000.0
3558;10645;2;monthly issuance;1996-12-21;;;;;;;;;;;
3559;2531;51;monthly issuance;1996-12-21;1.0;1.0;;;;;;;1.0;200.0;200.0
3560;1081;64;monthly issuance;1996-12-21;1.0;1.0;;;;;;;1.0;800.0;800.0
3561;2441;47;monthly issuance;1996-12-22;1.0;1.0;;;;;;;1.0;200.0;200.0
3562;193;69;monthly issuance;1996-12-22;1.0;1.0;;;;;;;1.0;300.0;300.0
3563;3390;12;weekly issuance;1996-12-22;;;;;;;;;;;
3564;3393;4;monthly issuance;1996-12-22;1.0;1.0;;;;;;;1.0;800.0;800.0
3565;440;29;monthly issuance;1996-12-22;;;;;;;;;;;
3566;2356;34;weekly issuance;1996-12-23;3.0;2.0;;;;;;;3.0;12702.4;25501.4
3567;333;73;monthly issuance;1996-12-23;1.0;1.0;;;;;;;1.0;700.0;700.0
3568;1884;54;monthly issuance;1996-12-24;1.0;1.0;;;;;;;1.0;800.0;800.0
3569;434;1;monthly issuance;1996-12-24;1.0;1.0;;;;;;;1.0;400.0;400.0
3570;2875;19;monthly issuance;1996-12-24;1.0;1.0;;;;;;;1.0;800.0;800.0
3571;2532;38;monthly issuance;1996-12-24;1.0;1.0;;;;;;;1.0;500.0;500.0
3572;3029;42;monthly issuance;1996-12-24;1.0;1.0;;;;;;;1.0;700.0;700.0
3573;2699;73;monthly issuance;1996-12-25;;;;;;;;;;;
3574;935;23;monthly issuance;1996-12-25;1.0;1.0;;;;;;;1.0;500.0;500.0
3575;2777;62;monthly issuance;1996-12-25;1.0;1.0;;;;;;;1.0;700.0;700.0
3576;1659;46;monthly issuance;1996-12-25;1.0;1.0;;;;;;;1.0;400.0;400.0
3577;252;19;monthly issuance;1996-12-26;1.0;1.0;;;;;;;1.0;1000.0;1000.0
3578;7045;51;monthly issuance;1996-12-26;;;;;;;;;;;
3579;3941;7;monthly issuance;1996-12-26;1.0;1.0;;;;;;;1.0;300.0;300.0
3580;2761;1;monthly issuance;1996-12-26;1.0;1.0;;;;;;;1.0;900.0;900.0
3581;7966;54;monthly issuance;1996-12-27;;;;;;;;;;;
3582;2408;26;monthly issuance;1996-12-27;1.0;1.0;;;;;;;1.0;600.0;600.0
3583;592;23;monthly issuance;1996-12-27;1.0;1.0;;;;;;;1.0;300.0;300.0
3584;1195;42;monthly issuance;1996-12-27;1.0;1.0;;;;;;;1.0;800.0;800.0
3585;2261;1;weekly issuance;1996-12-27;3.0;2.0;;;;;;;3.0;10217.5;20496.17
3586;8341;64;monthly issuance;1996-12-27;1.0;1.0;;;;;;;1.0;800.0;800.0
3587;6706;38;monthly issuance;1996-12-28;;;;;;;;;;;
3588;2507;62;monthly issuance;1996-12-28;1.0;1.0;;;;;;;1.0;700.0;700.0
3589;3387;25;weekly issuance;1996-12-28;1.0;1.0;;;;;;;1.0;500.0;500.0
3590;3991;1;monthly issuance;1996-12-28;1.0;1.0;;;;;;;1.0;300.0;300.0
3591;1056;1;weekly issuance;1996-12-28;1.0;1.0;;;;;;;1.0;1100.0;1100.0
3592;2852;70;monthly issuance;1996-12-29;1.0;1.0;;;;;;;1.0;1000.0;1000.0
3593;3043;1;monthly issuance;1996-12-29;1.0;1.0;;;;;;;1.0;800.0;800.0
3594;10404;1;monthly issuance;1996-12-30;;;;;;;;;;;
3595;528;17;monthly issuance;1996-12-30;1.0;1.0;;;;;;;1.0;300.0;300.0
3596;9424;54;monthly issuance;1996-12-30;;;;;;;;;;;
3597;3190;1;monthly issuance;1996-12-30;1.0;1.0;;;;;;;1.0;1000.0;1000.0
3598;1390;69;monthly issuance;1996-12-30;1.0;1.0;;;;;;;1.0;400.0;400.0
3599;1988;72;monthly issuance;1996-12-30;1.0;1.0;;;;;;;1.0;300.0;300.0
3600;2362;16;monthly issuance;1996-12-30;1.0;1.0;;;;;;;1.0;700.0;700.0
3601;2064;54;monthly issuance;1996-12-30;;;;;;;;;;;
3602;2689;70;monthly issuance;1997-01-01;;;;;;;;;;;
3603;9730;54;monthly issuance;1997-01-01;;;;;;;;;;;
3604;1387;67;monthly issuance;1997-01-01;;;;;;;;;;;
3605;2637;70;monthly issuance;1997-01-01;;;;;;;;;;;
3606;1221;45;monthly issuance;1997-01-02;;;;;;;;;;;
3607;1860;70;monthly issuance;1997-01-02;;;;;;;;;;;
3608;3540;18;monthly issuance;1997-01-03;;;;;;;;;;;
3609;263;64;weekly issuance;1997-01-03;;;;;;;;;;;
3610;4660;63;monthly issuance;1997-01-03;;;;;;;;;;;
3611;294;7;monthly issuance;1997-01-05;;;;;;;;;;;
3612;4354;38;monthly issuance;1997-01-08;;;;;;;;;;;
3613;3639;4;monthly issuance;1997-01-08;;;;;;;;;;;
3614;1677;69;monthly issuance;1997-01-08;;;;;;;;;;;
3615;2653;66;monthly issuance;1997-01-08;;;;;;;;;;;
3616;3870;38;monthly issuance;1997-01-08;;;;;;;;;;;
3617;17;1;monthly issuance;1997-01-08;;;;;;;;;;;
3618;537;34;monthly issuance;1997-01-08;;;;;;;;;;;
3619;10493;12;monthly issuance;1997-01-09;;;;;;;;;;;
3620;2964;72;monthly issuance;1997-01-09;;;;;;;;;;;
3621;752;23;monthly issuance;1997-01-10;;;;;;;;;;;
3622;6064;49;monthly issuance;1997-01-11;;;;;;;;;;;
3623;2981;46;monthly issuance;1997-01-11;;;;;;;;;;;
3624;3527;44;monthly issuance;1997-01-11;;;;;;;;;;;
3625;3005;42;issuance after transaction;1997-01-11;;;;;;;;;;;
3626;11244;33;monthly issuance;1997-01-12;;;;;;;;;;;
3627;3470;8;monthly issuance;1997-01-12;;;;;;;;;;;
3628;3110;48;monthly issuance;1997-01-12;;;;;;;;;;;
3629;2300;36;monthly issuance;1997-01-13;;;;;;;;;;;
3630;10148;34;monthly issuance;1997-01-13;;;;;;;;;;;
3631;1707;75;monthly issuance;1997-01-13;;;;;;;;;;;
3632;512;68;monthly issuance;1997-01-14;;;;;;;;;;;
3633;9031;47;monthly issuance;1997-01-15;;;;;;;;;;;
3634;3375;9;monthly issuance;1997-01-15;;;;;;;;;;;
3635;2571;61;monthly issuance;1997-01-15;;;;;;;;;;;
3636;3304;36;monthly issuance;1997-01-16;;;;;;;;;;;
3637;3908;13;monthly issuance;1997-01-16;;;;;;;;;;;
3638;9549;4;monthly issuance;1997-01-17;;;;;;;;;;;
3639;4534;63;monthly issuance;1997-01-18;;;;;;;;;;;
3640;872;27;monthly issuance;1997-01-18;;;;;;;;;;;
3641;2854;1;monthly issuance;1997-01-18;;;;;;;;;;;
3642;2696;1;monthly issuance;1997-01-19;;;;;;;;;;;
3643;1214;39;monthly issuance;1997-01-19;;;;;;;;;;;
3644;1262;29;monthly issuance;1997-01-19;;;;;;;;;;;
3645;8320;51;monthly issuance;1997-01-19;;;;;;;;;;;
3646;3910;10;monthly issuance;1997-01-19;;;;;;;;;;;
3647;364;1;monthly issuance;1997-01-20;;;;;;;;;;;
3648;480;23;monthly issuance;1997-01-21;;;;;;;;;;;
3649;2535;61;monthly issuance;1997-01-21;;;;;;;;;;;
3650;9179;28;monthly issuance;1997-01-21;;;;;;;;;;;
3651;2299;1;monthly issuance;1997-01-21;;;;;;;;;;;
3652;6138;54;monthly issuance;1997-01-22;;;;;;;;;;;
3653;1840;21;monthly issuance;1997-01-22;;;;;;;;;;;
3654;3471;63;monthly issuance;1997-01-22;;;;;;;;;;;
3655;1651;34;monthly issuance;1997-01-23;;;;;;;;;;;
3656;320;47;monthly issuance;1997-01-23;;;;;;;;;;;
3657;3961;52;monthly issuance;1997-01-24;;;;;;;;;;;
3658;3379;63;monthly issuance;1997-01-24;;;;;;;;;;;
3659;4052;36;weekly issuance;1997-01-25;;;;;;;;;;;
3660;3964;25;monthly issuance;1997-01-25;;;;;;;;;;;
3661;3681;70;monthly issuance;1997-01-25;;;;;;;;;;;
3662;2229;1;monthly issuance;1997-01-27;;;;;;;;;;;
3663;8742;70;monthly issuance;1997-01-28;;;;;;;;;;;
3664;52;16;monthly issuance;1997-01-29;;;;;;;;;;;
3665;1853;7;monthly issuance;1997-01-29;;;;;;;;;;;
3666;3861;2;monthly issuance;1997-01-30;;;;;;;;;;;
3667;3067;46;monthly issuance;1997-01-30;;;;;;;;;;;
3668;3659;54;monthly issuance;1997-02-01;;;;;;;;;;;
3669;1356;39;monthly issuance;1997-02-01;;;;;;;;;;;
3670;1656;47;monthly issuance;1997-02-01;;;;;;;;;;;
3671;2103;48;monthly issuance;1997-02-01;;;;;;;;;;;
3672;1854;32;monthly issuance;1997-02-02;;;;;;;;;;;
3673;910;1;monthly issuance;1997-02-03;;;;;;;;;;;
3674;3794;20;monthly issuance;1997-02-03;;;;;;;;;;;
3675;3546;55;monthly issuance;1997-02-03;;;;;;;;;;;
3676;605;65;monthly issuance;1997-02-04;;;;;;;;;;;
3677;3990;77;monthly issuance;1997-02-04;;;;;;;;;;;
3678;2021;69;monthly issuance;1997-02-05;;;;;;;;;;;
3679;11231;1;monthly issuance;1997-02-05;;;;;;;;;;;
3680;4266;54;monthly issuance;1997-02-05;;;;;;;;;;;
3681;2455;30;monthly issuance;1997-02-06;;;;;;;;;;;
3682;3633;18;monthly issuance;1997-02-06;;;;;;;;;;;
3683;4026;58;monthly issuance;1997-02-06;;;;;;;;;;;
3684;3620;14;monthly issuance;1997-02-06;;;;;;;;;;;
3685;4550;56;monthly issuance;1997-02-06;;;;;;;;;;;
3686;1616;22;monthly issuance;1997-02-07;;;;;;;;;;;
3687;1498;62;weekly issuance;1997-02-07;;;;;;;;;;;
3688;598;1;monthly issuance;1997-02-08;;;;;;;;;;;
3689;2262;13;monthly issuance;1997-02-08;;;;;;;;;;;
3690;2126;1;monthly issuance;1997-02-09;;;;;;;;;;;
3691;1418;35;monthly issuance;1997-02-09;;;;;;;;;;;
3692;2537;27;monthly issuance;1997-02-09;;;;;;;;;;;
3693;159;70;monthly issuance;1997-02-11;;;;;;;;;;;
3694;11141;1;weekly issuance;1997-02-11;;;;;;;;;;;
3695;2477;11;monthly issuance;1997-02-11;;;;;;;;;;;
3696;1182;8;monthly issuance;1997-02-11;;;;;;;;;;;
3697;130;54;monthly issuance;1997-02-12;;;;;;;;;;;
3698;828;1;monthly issuance;1997-02-12;;;;;;;;;;;
3699;2042;31;monthly issuance;1997-02-12;;;;;;;;;;;
3700;4358;5;monthly issuance;1997-02-12;;;;;;;;;;;
3701;3565;30;monthly issuance;1997-02-12;;;;;;;;;;;
3702;796;1;monthly issuance;1997-02-13;;;;;;;;;;;
3703;2381;1;monthly issuance;1997-02-13;;;;;;;;;;;
3704;1430;26;monthly issuance;1997-02-13;;;;;;;;;;;
3705;2085;25;monthly issuance;1997-02-13;;;;;;;;;;;
3706;3059;1;monthly issuance;1997-02-15;;;;;;;;;;;
3707;3959;1;weekly issuance;1997-02-15;;;;;;;;;;;
3708;1068;52;monthly issuance;1997-02-15;;;;;;;;;;;
3709;10915;25;weekly issuance;1997-02-15;;;;;;;;;;;
3710;729;14;monthly issuance;1997-02-15;;;;;;;;;;;
3711;1141;28;monthly issuance;1997-02-16;;;;;;;;;;;
3712;1264;1;monthly issuance;1997-02-16;;;;;;;;;;;
3713;351;50;monthly issuance;1997-02-17;;;;;;;;;;;
3714;424;12;monthly issuance;1997-02-17;;;;;;;;;;;
3715;1037;1;monthly issuance;1997-02-18;;;;;;;;;;;
3716;2656;1;monthly issuance;1997-02-18;;;;;;;;;;;
3717;5445;72;monthly issuance;1997-02-19;;;;;;;;;;;
3718;3188;24;monthly issuance;1997-02-20;;;;;;;;;;;
3719;3236;52;monthly issuance;1997-02-20;;;;;;;;;;;
3720;2766;31;monthly issuance;1997-02-20;;;;;;;;;;;
3721;1447;65;monthly issuance;1997-02-20;;;;;;;;;;;
3722;3331;16;monthly issuance;1997-02-20;;;;;;;;;;;
3723;4268;77;monthly issuance;1997-02-20;;;;;;;;;;;
3724;1524;6;monthly issuance;1997-02-20;;;;;;;;;;;
3725;4746;54;monthly issuance;1997-02-21;;;;;;;;;;;
3726;3337;58;issuance after transaction;1997-02-22;;;;;;;;;;;
3727;323;52;monthly issuance;1997-02-23;;;;;;;;;;;
3728;2016;1;monthly issuance;1997-02-23;;;;;;;;;;;
3729;226;70;monthly issuance;1997-02-23;;;;;;;;;;;
3730;5180;54;monthly issuance;1997-02-24;;;;;;;;;;;
3731;1619;38;monthly issuance;1997-02-24;;;;;;;;;;;
3732;2661;1;monthly issuance;1997-02-25;;;;;;;;;;;
3733;1818;54;monthly issuance;1997-02-25;;;;;;;;;;;
3734;2937;1;monthly issuance;1997-02-25;;;;;;;;;;;
3735;2194;54;monthly issuance;1997-02-25;;;;;;;;;;;
3736;1336;5;monthly issuance;1997-02-26;;;;;;;;;;;
3737;2325;55;monthly issuance;1997-02-26;;;;;;;;;;;
3738;292;49;monthly issuance;1997-02-26;;;;;;;;;;;
3739;2797;74;monthly issuance;1997-02-26;;;;;;;;;;;
3740;1736;74;monthly issuance;1997-02-26;;;;;;;;;;;
3741;2405;64;monthly issuance;1997-02-27;;;;;;;;;;;
3742;2415;16;monthly issuance;1997-02-27;;;;;;;;;;;
3743;3851;1;monthly issuance;1997-02-27;;;;;;;;;;;
3744;2782;1;monthly issuance;1997-02-27;;;;;;;;;;;
3745;195;70;monthly issuance;1997-02-27;;;;;;;;;;;
3746;2380;46;monthly issuance;1997-02-27;;;;;;;;;;;
3747;1928;70;monthly issuance;1997-03-02;;;;;;;;;;;
3748;3242;28;monthly issuance;1997-03-02;;;;;;;;;;;
3749;3541;70;monthly issuance;1997-03-02;;;;;;;;;;;
3750;3652;36;monthly issuance;1997-03-02;;;;;;;;;;;
3751;2024;20;monthly issuance;1997-03-02;;;;;;;;;;;
3752;919;62;monthly issuance;1997-03-03;;;;;;;;;;;
3753;1096;34;monthly issuance;1997-03-03;;;;;;;;;;;
3754;1215;65;monthly issuance;1997-03-04;;;;;;;;;;;
3755;6306;64;monthly issuance;1997-03-04;;;;;;;;;;;
3756;2089;29;weekly issuance;1997-03-05;;;;;;;;;;;
3757;850;25;monthly issuance;1997-03-07;;;;;;;;;;;
3758;1668;62;monthly issuance;1997-03-07;;;;;;;;;;;
3759;2224;46;issuance after transaction;1997-03-08;;;;;;;;;;;
3760;3574;72;monthly issuance;1997-03-08;;;;;;;;;;;
3761;6061;1;monthly issuance;1997-03-08;;;;;;;;;;;
3762;2270;14;monthly issuance;1997-03-08;;;;;;;;;;;
3763;214;22;monthly issuance;1997-03-09;;;;;;;;;;;
3764;3031;51;monthly issuance;1997-03-10;;;;;;;;;;;
3765;1746;1;monthly issuance;1997-03-11;;;;;;;;;;;
3766;64;64;monthly issuance;1997-03-11;;;;;;;;;;;
3767;3842;1;monthly issuance;1997-03-12;;;;;;;;;;;
3768;3971;75;monthly issuance;1997-03-13;;;;;;;;;;;
3769;405;55;monthly issuance;1997-03-13;;;;;;;;;;;
3770;600;46;monthly issuance;1997-03-13;;;;;;;;;;;
3771;1740;57;monthly issuance;1997-03-13;;;;;;;;;;;
3772;2672;59;monthly issuance;1997-03-14;;;;;;;;;;;
3773;114;60;monthly issuance;1997-03-14;;;;;;;;;;;
3774;2760;10;monthly issuance;1997-03-14;;;;;;;;;;;
3775;2597;31;monthly issuance;1997-03-16;;;;;;;;;;;
3776;2908;61;monthly issuance;1997-03-16;;;;;;;;;;;
3777;191;41;monthly issuance;1997-03-17;;;;;;;;;;;
3778;2354;7;monthly issuance;1997-03-17;;;;;;;;;;;
3779;3782;9;weekly issuance;1997-03-17;;;;;;;;;;;
3780;3328;1;monthly issuance;1997-03-17;;;;;;;;;;;
3781;3083;66;monthly issuance;1997-03-18;;;;;;;;;;;
3782;1199;50;monthly issuance;1997-03-18;;;;;;;;;;;
3783;10652;1;monthly issuance;1997-03-18;;;;;;;;;;;
3784;2690;66;monthly issuance;1997-03-19;;;;;;;;;;;
3785;2495;70;monthly issuance;1997-03-19;;;;;;;;;;;
3786;8505;70;monthly issuance;1997-03-20;;;;;;;;;;;
3787;304;4;monthly issuance;1997-03-20;;;;;;;;;;;
3788;8926;1;monthly issuance;1997-03-21;;;;;;;;;;;
3789;578;28;weekly issuance;1997-03-21;;;;;;;;;;;
3790;1363;11;monthly issuance;1997-03-23;;;;;;;;;;;
3791;1165;44;monthly issuance;1997-03-23;;;;;;;;;;;
3792;85;68;monthly issuance;1997-03-23;;;;;;;;;;;
3793;749;38;monthly issuance;1997-03-23;;;;;;;;;;;
3794;8026;36;monthly issuance;1997-03-23;;;;;;;;;;;
3795;3332;17;monthly issuance;1997-03-25;;;;;;;;;;;
3796;3739;1;monthly issuance;1997-03-25;;;;;;;;;;;
3797;1907;1;monthly issuance;1997-03-25;;;;;;;;;;;
3798;1976;26;monthly issuance;1997-03-25;;;;;;;;;;;
3799;3658;24;monthly issuance;1997-03-25;;;;;;;;;;;
3800;3581;66;monthly issuance;1997-03-26;;;;;;;;;;;
3801;1466;69;weekly issuance;1997-03-26;;;;;;;;;;;
3802;3176;26;monthly issuance;1997-03-26;;;;;;;;;;;
3803;1459;12;monthly issuance;1997-03-26;;;;;;;;;;;
3804;1321;60;monthly issuance;1997-03-27;;;;;;;;;;;
3805;2966;33;monthly issuance;1997-03-27;;;;;;;;;;;
3806;157;11;monthly issuance;1997-03-28;;;;;;;;;;;
3807;2158;38;monthly issuance;1997-03-29;;;;;;;;;;;
3808;2843;30;monthly issuance;1997-03-29;;;;;;;;;;;
3809;3266;14;monthly issuance;1997-03-29;;;;;;;;;;;
3810;2048;76;monthly issuance;1997-03-30;;;;;;;;;;;
3811;442;54;monthly issuance;1997-03-30;;;;;;;;;;;
3812;3885;51;monthly issuance;1997-04-01;;;;;;;;;;;
3813;1863;62;monthly issuance;1997-04-01;;;;;;;;;;;
3814;9167;56;monthly issuance;1997-04-02;;;;;;;;;;;
3815;2874;32;monthly issuance;1997-04-02;;;;;;;;;;;
3816;3695;30;monthly issuance;1997-04-02;;;;;;;;;;;
3817;10068;1;monthly issuance;1997-04-02;;;;;;;;;;;
3818;2725;52;monthly issuance;1997-04-02;;;;;;;;;;;
3819;2899;40;monthly issuance;1997-04-03;;;;;;;;;;;
3820;144;10;weekly issuance;1997-04-03;;;;;;;;;;;
3821;1933;35;monthly issuance;1997-04-04;;;;;;;;;;;
3822;1034;73;monthly issuance;1997-04-04;;;;;;;;;;;
3823;49;1;monthly issuance;1997-04-06;;;;;;;;;;;
3824;1594;15;monthly issuance;1997-04-06;;;;;;;;;;;
3825;1138;41;monthly issuance;1997-04-07;;;;;;;;;;;
3826;3544;33;monthly issuance;1997-04-07;;;;;;;;;;;
3827;1636;53;monthly issuance;1997-04-08;;;;;;;;;;;
3828;10812;16;monthly issuance;1997-04-08;;;;;;;;;;;
3829;2165;51;monthly issuance;1997-04-08;;;;;;;;;;;
3830;3460;16;monthly issuance;1997-04-08;;;;;;;;;;;
3831;4208;1;monthly issuance;1997-04-08;;;;;;;;;;;
3832;2954;1;monthly issuance;1997-04-08;;;;;;;;;;;
3833;843;6;monthly issuance;1997-04-09;;;;;;;;;;;
3834;2901;1;monthly issuance;1997-04-09;;;;;;;;;;;
3835;1734;37;monthly issuance;1997-04-10;;;;;;;;;;;
3836;2466;39;monthly issuance;1997-04-11;;;;;;;;;;;
3837;476;69;monthly issuance;1997-04-11;;;;;;;;;;;
3838;1407;19;issuance after transaction;1997-04-11;;;;;;;;;;;
3839;1598;15;monthly issuance;1997-04-12;;;;;;;;;;;
3840;2166;71;monthly issuance;1997-04-12;;;;;;;;;;;
3841;1259;72;monthly issuance;1997-04-12;;;;;;;;;;;
3842;927;69;monthly issuance;1997-04-12;;;;;;;;;;;
3843;2575;72;monthly issuance;1997-04-13;;;;;;;;;;;
3844;4467;17;weekly issuance;1997-04-13;;;;;;;;;;;
3845;1253;5;monthly issuance;1997-04-13;;;;;;;;;;;
3846;1281;8;monthly issuance;1997-04-14;;;;;;;;;;;
3847;1915;2;monthly issuance;1997-04-14;;;;;;;;;;;
3848;3716;1;monthly issuance;1997-04-14;;;;;;;;;;;
3849;1560;62;monthly issuance;1997-04-14;;;;;;;;;;;
3850;4725;73;monthly issuance;1997-04-14;;;;;;;;;;;
3851;1665;73;monthly issuance;1997-04-15;;;;;;;;;;;
3852;12;21;monthly issuance;1997-04-15;;;;;;;;;;;
3853;3398;43;monthly issuance;1997-04-15;;;;;;;;;;;
3854;4475;72;monthly issuance;1997-04-16;;;;;;;;;;;
3855;2586;57;monthly issuance;1997-04-16;;;;;;;;;;;
3856;189;76;monthly issuance;1997-04-16;;;;;;;;;;;
3857;3077;64;monthly issuance;1997-04-16;;;;;;;;;;;
3858;3634;21;monthly issuance;1997-04-16;;;;;;;;;;;
3859;3897;13;monthly issuance;1997-04-16;;;;;;;;;;;
3860;2055;37;monthly issuance;1997-04-17;;;;;;;;;;;
3861;3012;49;monthly issuance;1997-04-18;;;;;;;;;;;
3862;1035;73;monthly issuance;1997-04-18;;;;;;;;;;;
3863;1687;23;monthly issuance;1997-04-18;;;;;;;;;;;
3864;407;72;weekly issuance;1997-04-18;;;;;;;;;;;
3865;2744;70;weekly issuance;1997-04-19;;;;;;;;;;;
3866;3194;11;monthly issuance;1997-04-19;;;;;;;;;;;
3867;109;53;monthly issuance;1997-04-20;;;;;;;;;;;
3868;1198;70;monthly issuance;1997-04-20;;;;;;;;;;;
3869;3830;56;monthly issuance;1997-04-20;;;;;;;;;;;
3870;3692;70;monthly issuance;1997-04-21;;;;;;;;;;;
3871;3217;75;issuance after transaction;1997-04-23;;;;;;;;;;;
3872;453;75;monthly issuance;1997-04-24;;;;;;;;;;;
3873;2539;24;monthly issuance;1997-04-24;;;;;;;;;;;
3874;794;63;monthly issuance;1997-04-24;;;;;;;;;;;
3875;636;75;monthly issuance;1997-04-24;;;;;;;;;;;
3876;309;14;monthly issuance;1997-04-25;;;;;;;;;;;
3877;873;73;monthly issuance;1997-04-26;;;;;;;;;;;
3878;589;1;monthly issuance;1997-04-26;;;;;;;;;;;
3879;9484;5;monthly issuance;1997-04-26;;;;;;;;;;;
3880;3052;44;monthly issuance;1997-04-26;;;;;;;;;;;
3881;10134;22;monthly issuance;1997-04-26;;;;;;;;;;;
3882;3846;61;monthly issuance;1997-04-27;;;;;;;;;;;
3883;912;65;monthly issuance;1997-04-27;;;;;;;;;;;
3884;2080;74;monthly issuance;1997-04-27;;;;;;;;;;;
3885;2857;19;monthly issuance;1997-04-28;;;;;;;;;;;
3886;647;1;monthly issuance;1997-04-28;;;;;;;;;;;
3887;2952;65;monthly issuance;1997-04-28;;;;;;;;;;;
3888;240;72;monthly issuance;1997-04-28;;;;;;;;;;;
3889;1693;1;issuance after transaction;1997-04-29;;;;;;;;;;;
3890;2612;1;monthly issuance;1997-04-29;;;;;;;;;;;
3891;3104;1;monthly issuance;1997-04-29;;;;;;;;;;;
3892;1488;25;monthly issuance;1997-04-29;;;;;;;;;;;
3893;2451;54;monthly issuance;1997-04-29;;;;;;;;;;;
3894;10257;27;monthly issuance;1997-05-01;;;;;;;;;;;
3895;1024;19;monthly issuance;1997-05-02;;;;;;;;;;;
3896;2173;64;monthly issuance;1997-05-02;;;;;;;;;;;
3897;98;55;monthly issuance;1997-05-02;;;;;;;;;;;
3898;3119;33;monthly issuance;1997-05-02;;;;;;;;;;;
3899;1230;1;monthly issuance;1997-05-03;;;;;;;;;;;
3900;2594;19;issuance after transaction;1997-05-03;;;;;;;;;;;
3901;3773;10;monthly issuance;1997-05-04;;;;;;;;;;;
3902;3635;10;monthly issuance;1997-05-04;;;;;;;;;;;
3903;293;1;monthly issuance;1997-05-04;;;;;;;;;;;
3904;1178;41;monthly issuance;1997-05-04;;;;;;;;;;;
3905;3988;23;monthly issuance;1997-05-04;;;;;;;;;;;
3906;2816;74;monthly issuance;1997-05-04;;;;;;;;;;;
3907;722;38;issuance after transaction;1997-05-04;;;;;;;;;;;
3908;2184;6;monthly issuance;1997-05-07;;;;;;;;;;;
3909;10022;1;monthly issuance;1997-05-07;;;;;;;;;;;
3910;1385;53;monthly issuance;1997-05-08;;;;;;;;;;;
3911;3506;70;monthly issuance;1997-05-08;;;;;;;;;;;
3912;316;62;monthly issuance;1997-05-08;;;;;;;;;;;
3913;3711;3;monthly issuance;1997-05-08;;;;;;;;;;;
3914;1982;6;monthly issuance;1997-05-08;;;;;;;;;;;
3915;2071;35;monthly issuance;1997-05-08;;;;;;;;;;;
3916;2800;41;monthly issuance;1997-05-08;;;;;;;;;;;
3917;997;54;monthly issuance;1997-05-08;;;;;;;;;;;
3918;367;23;monthly issuance;1997-05-09;;;;;;;;;;;
3919;2141;21;monthly issuance;1997-05-09;;;;;;;;;;;
3920;2127;1;monthly issuance;1997-05-09;;;;;;;;;;;
3921;3214;67;monthly issuance;1997-05-10;;;;;;;;;;;
3922;250;56;monthly issuance;1997-05-10;;;;;;;;;;;
3923;3742;59;monthly issuance;1997-05-11;;;;;;;;;;;
3924;3577;74;monthly issuance;1997-05-11;;;;;;;;;;;
3925;2448;23;monthly issuance;1997-05-11;;;;;;;;;;;
3926;1130;1;monthly issuance;1997-05-11;;;;;;;;;;;
3927;2118;42;monthly issuance;1997-05-11;;;;;;;;;;;
3928;2005;16;monthly issuance;1997-05-11;;;;;;;;;;;
3929;475;3;monthly issuance;1997-05-11;;;;;;;;;;;
3930;6922;3;weekly issuance;1997-05-12;;;;;;;;;;;
3931;3122;74;monthly issuance;1997-05-12;;;;;;;;;;;
3932;282;69;monthly issuance;1997-05-12;;;;;;;;;;;
3933;3140;3;monthly issuance;1997-05-13;;;;;;;;;;;
3934;3790;1;weekly issuance;1997-05-13;;;;;;;;;;;
3935;5164;5;monthly issuance;1997-05-13;;;;;;;;;;;
3936;8149;64;issuance after transaction;1997-05-14;;;;;;;;;;;
3937;2900;20;monthly issuance;1997-05-14;;;;;;;;;;;
3938;383;38;monthly issuance;1997-05-15;;;;;;;;;;;
3939;1953;9;weekly issuance;1997-05-15;;;;;;;;;;;
3940;3344;70;monthly issuance;1997-05-15;;;;;;;;;;;
3941;139;38;weekly issuance;1997-05-15;;;;;;;;;;;
3942;1808;28;monthly issuance;1997-05-16;;;;;;;;;;;
3943;3299;11;weekly issuance;1997-05-16;;;;;;;;;;;
3944;1697;63;monthly issuance;1997-05-17;;;;;;;;;;;
3945;2392;1;monthly issuance;1997-05-18;;;;;;;;;;;
3946;8713;53;monthly issuance;1997-05-18;;;;;;;;;;;
3947;3403;63;monthly issuance;1997-05-20;;;;;;;;;;;
3948;1424;32;monthly issuance;1997-05-20;;;;;;;;;;;
3949;2366;68;monthly issuance;1997-05-20;;;;;;;;;;;
3950;2668;21;monthly issuance;1997-05-20;;;;;;;;;;;
3951;2698;49;monthly issuance;1997-05-21;;;;;;;;;;;
3952;3872;25;monthly issuance;1997-05-21;;;;;;;;;;;
3953;10343;8;monthly issuance;1997-05-22;;;;;;;;;;;
3954;2743;51;monthly issuance;1997-05-22;;;;;;;;;;;
3955;834;3;monthly issuance;1997-05-23;;;;;;;;;;;
